level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	24	222	250	24	-1	
3	1	1	1	0	0	24	222	250	24	-1	
4	1	1	1	1	0	24	222	250	24	-1	
5	1	1	1	1	1	24	222	18	19	96	2.
5	1	1	1	1	2	52	222	83	19	96	Modern
5	1	1	1	1	3	144	222	53	19	96	habit
5	1	1	1	1	4	204	222	70	24	96	theory
2	1	2	0	0	0	23	271	81	12	-1	
3	1	2	1	0	0	23	271	81	12	-1	
4	1	2	1	1	0	23	271	81	12	-1	
5	1	2	1	1	1	23	271	39	12	96	What
5	1	2	1	1	2	68	271	12	12	96	is
5	1	2	1	1	3	86	271	18	12	96	it?
2	1	3	0	0	0	33	308	298	15	-1	
3	1	3	1	0	0	33	308	298	15	-1	
4	1	3	1	1	0	33	308	298	15	-1	
5	1	3	1	1	1	33	312	6	6	51	©
5	1	3	1	1	2	56	308	49	12	77	Habit
5	1	3	1	1	3	95	298	12	32	92	=
5	1	3	1	1	4	111	309	123	14	92	context-response
5	1	3	1	1	5	240	308	54	15	93	impulse
5	1	3	1	1	6	300	308	31	12	93	links
2	1	4	0	0	0	0	174	372	372	-1	
3	1	4	1	0	0	0	174	372	372	-1	
4	1	4	1	1	0	0	174	372	372	-1	
5	1	4	1	1	1	0	174	372	372	95	 
2	1	5	0	0	0	503	340	12	13	-1	
3	1	5	1	0	0	503	340	12	13	-1	
4	1	5	1	1	0	503	340	12	13	-1	
5	1	5	1	1	1	503	340	12	13	44	a

