level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	205	547	111	-1	
3	1	1	1	0	0	48	205	547	107	-1	
4	1	1	1	1	0	48	205	547	40	-1	
5	1	1	1	1	1	48	206	16	34	90	A
5	1	1	1	1	2	202	205	63	40	96	Many
5	1	1	1	1	3	428	216	52	17	96	Few
5	1	1	1	1	4	493	212	102	21	96	succeed
4	1	1	1	2	0	55	228	495	45	-1	
5	1	1	1	2	1	55	228	85	37	94	wicked
5	1	1	1	2	2	202	236	117	22	94	different
5	1	1	1	2	3	428	249	15	13	96	in
5	1	1	1	2	4	456	245	36	17	96	the
5	1	1	1	2	5	505	245	45	28	95	long
4	1	1	1	3	0	49	244	438	72	-1	
5	1	1	1	3	1	49	260	98	37	96	problem
5	1	1	1	3	2	176	244	13	65	93	(
5	1	1	1	3	3	202	263	143	39	94	approaches
5	1	1	1	3	4	342	245	72	71	61	(—
5	1	1	1	3	5	427	275	60	17	96	term
2	1	2	0	0	0	26	316	528	41	-1	
3	1	2	1	0	0	26	316	528	41	-1	
4	1	2	1	1	0	26	316	528	41	-1	
5	1	2	1	1	1	26	317	208	32	96	Behaviour
5	1	2	1	1	2	247	316	155	41	96	Change
5	1	2	1	1	3	419	317	30	31	95	is
5	1	2	1	1	4	467	317	87	31	96	hard
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

