level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	23	222	409	20	-1	
3	1	1	1	0	0	23	222	409	20	-1	
4	1	1	1	1	0	23	222	409	20	-1	
5	1	1	1	1	1	23	222	45	20	96	Aim
5	1	1	1	1	2	77	222	25	20	96	of
5	1	1	1	1	3	110	222	37	20	96	the
5	1	1	1	1	4	156	222	63	20	96	Habit
5	1	1	1	1	5	226	222	124	20	96	Alteration
5	1	1	1	1	6	359	222	73	20	96	Model
2	1	2	0	0	0	24	273	357	76	-1	
3	1	2	1	0	0	24	273	357	76	-1	
4	1	2	1	1	0	24	273	357	20	-1	
5	1	2	1	1	1	24	273	74	20	96	Simplify
5	1	2	1	1	2	105	273	39	16	96	how
5	1	2	1	1	3	150	273	59	20	96	theory
5	1	2	1	1	4	216	274	85	19	96	suggests
5	1	2	1	1	5	309	273	72	20	96	multiple
4	1	2	1	2	0	24	303	299	20	-1	
5	1	2	1	2	1	24	307	96	16	96	processes
5	1	2	1	2	2	127	303	81	16	96	combine
5	1	2	1	2	3	215	303	16	16	96	to
5	1	2	1	2	4	239	303	84	20	96	generate
4	1	2	1	3	0	24	333	94	16	-1	
5	1	2	1	3	1	24	333	94	16	96	behaviour
2	1	3	0	0	0	24	377	353	50	-1	
3	1	3	1	0	0	24	377	353	50	-1	
4	1	3	1	1	0	24	377	353	20	-1	
5	1	3	1	1	1	24	377	80	16	96	Practical
5	1	3	1	1	2	112	377	33	16	96	tool
5	1	3	1	1	3	152	378	17	15	96	to
5	1	3	1	1	4	176	377	72	20	96	support
5	1	3	1	1	5	255	377	81	16	95	research
5	1	3	1	1	6	345	377	32	16	95	into
4	1	3	1	2	0	24	406	264	21	-1	
5	1	3	1	2	1	24	406	135	21	93	habit-targeting
5	1	3	1	2	2	168	407	120	16	96	interventions
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

