level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	25	222	160	20	-1	
3	1	1	1	0	0	25	222	160	20	-1	
4	1	1	1	1	0	25	222	160	20	-1	
5	1	1	1	1	1	25	222	160	20	96	Interventions
2	1	2	0	0	0	34	293	202	20	-1	
3	1	2	1	0	0	34	293	202	20	-1	
4	1	2	1	1	0	34	293	202	20	-1	
5	1	2	1	1	1	34	293	11	16	92	2
5	1	2	1	1	2	52	294	81	15	92	concrete
5	1	2	1	1	3	141	293	95	20	96	examples:
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

