level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	23	222	516	24	-1	
3	1	1	1	0	0	23	222	516	24	-1	
4	1	1	1	1	0	23	222	516	24	-1	
5	1	1	1	1	1	23	222	84	24	96	Theory
5	1	1	1	1	2	115	222	111	24	93	synthesis
5	1	1	1	1	3	233	228	21	12	93	->
5	1	1	1	1	4	263	222	63	20	96	Habit
5	1	1	1	1	5	333	222	124	20	96	Alteration
5	1	1	1	1	6	465	222	74	20	96	Model
2	1	2	0	0	0	25	275	408	25	-1	
3	1	2	1	0	0	25	275	408	25	-1	
4	1	2	1	1	0	25	275	408	25	-1	
5	1	2	1	1	1	25	275	54	20	96	Lack
5	1	2	1	1	2	88	275	22	20	96	of
5	1	2	1	1	3	119	275	56	20	96	habit
5	1	2	1	1	4	184	275	94	25	96	analysis
5	1	2	1	1	5	289	275	17	19	96	in
5	1	2	1	1	6	317	275	116	20	96	behaviour
2	1	3	0	0	0	24	312	546	68	-1	
3	1	3	1	0	0	24	312	546	68	-1	
4	1	3	1	1	0	24	312	546	68	-1	
5	1	3	1	1	1	24	312	86	25	96	change
5	1	3	1	1	2	119	312	74	25	96	theory
5	1	3	1	1	3	505	318	65	62	72	€
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

