level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	25	222	258	24	-1	
3	1	1	1	0	0	25	222	258	24	-1	
4	1	1	1	1	0	25	222	258	24	-1	
5	1	1	1	1	1	25	222	54	19	96	Filter
5	1	1	1	1	2	87	222	93	24	92	example
5	1	1	1	1	3	188	233	8	2	92	-
5	1	1	1	1	4	204	222	79	24	96	priming
2	1	2	0	0	0	33	273	255	50	-1	
3	1	2	1	0	0	33	273	255	50	-1	
4	1	2	1	1	0	33	273	206	16	-1	
5	1	2	1	1	1	33	281	6	6	61	e
5	1	2	1	1	2	57	273	76	16	96	Bateson
5	1	2	1	1	3	141	274	16	15	96	et
5	1	2	1	1	4	164	273	20	16	96	al.
5	1	2	1	1	5	193	273	46	16	96	2006
4	1	2	1	2	0	33	303	255	20	-1	
5	1	2	1	2	1	33	311	6	6	92	e
5	1	2	1	2	2	57	303	77	20	96	Honesty
5	1	2	1	2	3	141	303	33	16	96	box
5	1	2	1	2	4	181	303	107	20	96	compliance
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

