level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	38	341	578	25	-1	
3	1	1	1	0	0	38	341	578	25	-1	
4	1	1	1	1	0	38	341	578	25	-1	
5	1	1	1	1	1	38	342	75	24	96	Design
5	1	1	1	1	2	123	341	49	20	96	with
5	1	1	1	1	3	182	342	185	19	96	Communication
5	1	1	1	1	4	378	341	141	20	96	Breakdowns
5	1	1	1	1	5	529	342	18	19	96	in
5	1	1	1	1	6	558	341	58	20	96	Mind
2	1	2	0	0	0	0	174	640	372	-1	
3	1	2	1	0	0	0	174	640	372	-1	
4	1	2	1	1	0	0	174	640	372	-1	
5	1	2	1	1	1	0	174	640	372	95	 

