level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	0	640	184	-1	
3	1	1	1	0	0	0	0	640	184	-1	
4	1	1	1	1	0	0	0	640	184	-1	
5	1	1	1	1	1	0	0	640	184	95	 
2	1	2	0	0	0	178	348	263	26	-1	
3	1	2	1	0	0	178	348	263	26	-1	
4	1	2	1	1	0	178	348	263	26	-1	
5	1	2	1	1	1	178	348	84	21	96	Neutral
5	1	2	1	1	2	273	349	110	25	96	Response
5	1	2	1	1	3	393	348	48	25	96	(NR)
2	1	3	0	0	0	0	636	640	84	-1	
3	1	3	1	0	0	0	636	640	84	-1	
4	1	3	1	1	0	0	636	640	84	-1	
5	1	3	1	1	1	0	636	640	84	95	 

