level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	26	292	568	72	-1	
3	1	1	1	0	0	26	292	568	72	-1	
4	1	1	1	1	0	26	292	332	26	-1	
5	1	1	1	1	1	26	293	74	25	96	Acting
5	1	1	1	1	2	108	298	28	15	93	on
5	1	1	1	1	3	147	292	211	26	91	Misunderstanding
4	1	1	1	2	0	378	338	216	26	-1	
5	1	1	1	2	1	378	338	84	21	96	Neutral
5	1	1	1	2	2	473	339	121	25	96	Responses
2	1	2	0	0	0	76	383	220	26	-1	
3	1	2	1	0	0	76	383	220	26	-1	
4	1	2	1	1	0	76	383	220	26	-1	
5	1	2	1	1	1	76	383	89	26	96	Specific
5	1	2	1	1	2	175	385	121	24	96	Responses
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

