level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	42	297	149	65	-1	
3	1	1	1	0	0	42	297	149	65	-1	
4	1	1	1	1	0	42	297	105	26	-1	
5	1	1	1	1	1	42	297	83	26	96	Speech
5	1	1	1	1	2	135	305	12	8	96	=
4	1	1	1	2	0	43	338	148	24	-1	
5	1	1	1	2	1	43	338	52	19	96	How
5	1	1	1	2	2	103	342	42	20	96	you
5	1	1	1	2	3	154	342	37	20	96	say
2	1	2	0	0	0	42	368	125	26	-1	
3	1	2	1	0	0	42	368	125	26	-1	
4	1	2	1	1	0	42	368	125	26	-1	
5	1	2	1	1	1	42	368	125	26	96	something
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

