level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	46	297	152	58	-1	
3	1	1	1	0	0	46	297	152	58	-1	
4	1	1	1	1	0	47	297	150	24	-1	
5	1	1	1	1	1	47	297	128	24	96	Pragmatics
5	1	1	1	1	2	184	304	13	8	96	=
4	1	1	1	2	0	46	335	152	20	-1	
5	1	1	1	2	1	46	331	66	34	96	Social
5	1	1	1	2	2	123	331	41	34	96	Use
5	1	1	1	2	3	163	331	35	34	97	of
2	1	2	0	0	0	47	368	111	24	-1	
3	1	2	1	0	0	47	368	111	24	-1	
4	1	2	1	1	0	47	368	111	24	-1	
5	1	2	1	1	1	47	368	111	24	96	Language
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

