level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	45	337	247	25	-1	
3	1	1	1	0	0	45	337	247	25	-1	
4	1	1	1	1	0	45	337	247	25	-1	
5	1	1	1	1	1	45	338	111	19	96	Discourse
5	1	1	1	1	2	165	337	127	25	96	Scaffolding
2	1	2	0	0	0	382	393	72	39	-1	
3	1	2	1	0	0	382	393	72	39	-1	
4	1	2	1	1	0	382	393	57	16	-1	
5	1	2	1	1	1	382	393	57	16	85	Specific
4	1	2	1	2	0	383	417	71	15	-1	
5	1	2	1	2	1	383	417	71	15	96	Response
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

